Otimização para pl em TOTEM - Limites: eps_1_mg_0_a1_0_a2_1
Configuração: down | up | strategy | migrad | mg ± error | eps ± error | a1 ± error | a2 ± error | χ²/ndof
========================================================================================================================
0.9 | 1.1 | 0 | 300 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 0 | 400 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 0 | 500 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 0 | 600 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 0 | 700 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 0 | 800 | 0.455189157009143 ± 0.009327216857361842 | 0.09163809431539198 ± 0.003222495674150297 | 1.7363152945978344 ± 0.014200548866858483 | 1.8699998852407018 ± 0.04712622266839106 | 0.7010444752697405
0.9 | 1.1 | 1 | 300 | 0.455189157009143 ± 0.00909364199991455 | 0.09163809431539198 ± 0.003145616484120886 | 1.7363152945978344 ± 0.013928697528003424 | 1.8699998852407018 ± 0.047124317250227477 | 0.7010444752697405
0.9 | 1.1 | 1 | 400 | 0.455189157009143 ± 0.00909364199991455 | 0.09163809431539198 ± 0.003145616484120886 | 1.7363152945978344 ± 0.013928697528003424 | 1.8699998852407018 ± 0.047124317250227477 | 0.7010444752697405
0.9 | 1.1 | 1 | 500 | 0.455189157009143 ± 0.00909364199991455 | 0.09163809431539198 ± 0.003145616484120886 | 1.7363152945978344 ± 0.013928697528003424 | 1.8699998852407018 ± 0.047124317250227477 | 0.7010444752697405
0.9 | 1.1 | 1 | 600 | 0.455189157009143 ± 0.00909364199991455 | 0.09163809431539198 ± 0.003145616484120886 | 1.7363152945978344 ± 0.013928697528003424 | 1.8699998852407018 ± 0.047124317250227477 | 0.7010444752697405
0.9 | 1.1 | 1 | 700 | 0.455189157009143 ± 0.00909364199991455 | 0.09163809431539198 ± 0.003145616484120886 | 1.7363152945978344 ± 0.013928697528003424 | 1.8699998852407018 ± 0.047124317250227477 | 0.7010444752697405
